age,group_job,is_married,edu,is_holder,is_mortgage,is_personal_loan,contact,call_duration,no_call_trial,p_days,no_call_past,is_contract,call_date,card_type
50,기술자,결혼,중졸,없음,대출있음,없음,유선전화,143,3,,0,no,2018-03-09,227
50,회사원,결혼,고졸,없음,없음,없음,유선전화,189,3,,0,no,2018-03-09,87
30,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,75,2,,0,no,2018-03-10,88
40,산업노동자,이혼,고졸,없음,대출있음,없음,유선전화,189,2,,0,no,2018-03-10,89
40,산업노동자,이혼,검정고시,없음,없음,없음,유선전화,55,2,,0,no,2018-03-11,90
30,주부,결혼,고졸,없음,대출있음,없음,유선전화,935,3,,0,yes,2018-03-11,91
30,회사원,미혼,전문학교,없음,대출있음,대출있음,유선전화,56,2,,0,no,2018-03-11,92
60,산업노동자,결혼,미확인,미확인,대출있음,없음,유선전화,5,2,,0,no,2018-03-11,93
30,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,225,2,,0,no,2018-03-11,94
40,공무원,이혼,대졸학사,없음,대출있음,없음,유선전화,125,2,,0,no,2018-03-12,95
30,회사원,결혼,전문학교,없음,대출있음,대출있음,유선전화,286,2,,0,no,2018-03-12,96
50,기술자,이혼,석박사,미확인,없음,대출있음,유선전화,206,2,,0,no,2018-03-12,97
40,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,164,2,,0,no,2018-03-12,98
30,기술자,미혼,석박사,없음,대출있음,없음,유선전화,98,2,,0,no,2018-03-12,99
40,자영업자,결혼,석박사,없음,없음,없음,유선전화,446,2,,0,no,2018-03-12,100
40,산업노동자,이혼,전문학교,없음,없음,대출있음,유선전화,742,2,,0,no,2018-03-14,101
30,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,120,2,,0,no,2018-03-14,102
30,서비스종사자,이혼,전문학교,없음,없음,없음,유선전화,122,3,,0,no,2018-03-14,103
30,미확인,결혼,미확인,미확인,없음,없음,유선전화,362,4,,0,no,2018-03-14,104
30,서비스종사자,미혼,전문학교,미확인,없음,없음,유선전화,357,2,,0,no,2018-03-14,105
50,산업노동자,이혼,전문학교,미확인,없음,대출있음,유선전화,200,2,,0,no,2018-03-15,106
50,은퇴,결혼,석박사,미확인,없음,없음,유선전화,107,2,,0,no,2018-03-15,107
40,미확인,결혼,미확인,없음,대출있음,없음,유선전화,267,2,,0,no,2018-03-15,108
40,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,248,2,,0,no,2018-03-15,109
40,회사원,결혼,검정고시,미확인,대출있음,없음,유선전화,215,2,,0,no,2018-03-15,110
40,산업노동자,결혼,미확인,미확인,없음,없음,유선전화,209,2,,0,no,2018-03-16,111
50,주부,이혼,중졸,없음,대출있음,대출있음,유선전화,205,2,,0,no,2018-03-16,112
40,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,261,3,,0,no,2018-03-16,113
40,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,83,2,,0,no,2018-03-17,114
50,공무원,이혼,대졸학사,없음,대출있음,없음,유선전화,106,3,,0,no,2018-03-17,115
20,회사원,미혼,대졸학사,없음,없음,없음,유선전화,106,2,,0,no,2018-03-17,116
30,회사원,결혼,전문학교,없음,없음,없음,유선전화,108,2,,0,no,2018-03-17,117
50,산업노동자,결혼,석박사,미확인,대출있음,없음,유선전화,214,2,,0,no,2018-03-17,118
40,공무원,결혼,대졸학사,미확인,대출있음,없음,유선전화,358,2,,0,no,2018-03-17,119
30,회사원,미혼,고졸,미확인,없음,없음,유선전화,453,2,,0,no,2018-03-18,120
30,회사원,이혼,전문학교,없음,없음,없음,유선전화,364,2,,0,no,2018-03-18,121
50,은퇴,결혼,검정고시,없음,없음,없음,유선전화,136,2,,0,no,2018-03-18,122
40,산업노동자,결혼,고졸,없음,없음,없음,유선전화,173,2,,0,no,2018-03-19,123
40,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,241,2,,0,no,2018-03-19,124
50,공무원,미혼,고졸,없음,대출있음,없음,유선전화,224,3,,0,no,2018-03-19,125
50,회사원,미혼,검정고시,없음,대출있음,대출있음,유선전화,148,2,,0,no,2018-03-19,126
40,기술자,미혼,미확인,없음,없음,없음,유선전화,230,2,,0,no,2018-03-21,127
40,서비스종사자,결혼,검정고시,미확인,없음,없음,유선전화,199,3,,0,no,2018-03-21,128
50,기술자,결혼,석박사,없음,대출있음,대출있음,유선전화,196,2,,0,no,2018-03-21,129
40,주부,미혼,석박사,없음,없음,없음,유선전화,111,4,,0,no,2018-03-21,130
20,회사원,미혼,대졸학사,없음,대출있음,없음,유선전화,231,3,,0,no,2018-03-21,131
30,회사원,결혼,전문학교,없음,없음,없음,유선전화,316,3,,0,no,2018-03-21,132
30,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,240,2,,0,no,2018-03-21,133
30,회사원,결혼,전문학교,없음,없음,없음,유선전화,669,3,,0,no,2018-03-21,134
20,서비스종사자,미혼,전문학교,없음,대출있음,없음,유선전화,425,2,,0,no,2018-03-21,135
30,산업노동자,결혼,고졸,없음,대출있음,없음,유선전화,121,2,,0,no,2018-03-22,136
30,공무원,결혼,전문학교,없음,대출있음,없음,유선전화,174,5,,0,no,2018-03-22,137
50,자영업자,미혼,대졸학사,없음,없음,대출있음,유선전화,88,5,,0,no,2018-03-22,138
40,서비스종사자,결혼,전문학교,미확인,대출있음,없음,유선전화,313,3,,0,no,2018-03-23,139
40,기업가,결혼,전문학교,없음,대출있음,없음,유선전화,135,4,,0,no,2018-03-23,140
40,기술자,미혼,석박사,미확인,대출있음,없음,유선전화,152,2,,0,no,2018-03-23,141
30,산업노동자,미혼,전문학교,없음,대출있음,대출있음,유선전화,402,3,,0,no,2018-03-23,142
50,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,221,2,,0,no,2018-03-24,143
40,공무원,결혼,대졸학사,미확인,없음,없음,유선전화,213,2,,0,no,2018-03-24,144
50,공무원,결혼,석박사,미확인,대출있음,없음,유선전화,144,3,,0,no,2018-03-24,145
30,서비스종사자,미혼,전문학교,없음,대출있음,없음,유선전화,158,3,,0,no,2018-03-24,146
40,회사원,결혼,고졸,없음,없음,없음,유선전화,220,3,,0,no,2018-03-24,147
50,미확인,결혼,미확인,미확인,대출있음,없음,유선전화,325,2,,0,no,2018-03-24,148
50,산업노동자,이혼,중졸,없음,대출있음,없음,유선전화,254,2,,0,no,2018-03-25,149
50,기술자,결혼,전문학교,없음,대출있음,없음,유선전화,503,2,,0,no,2018-03-25,150
50,서비스종사자,이혼,석박사,없음,없음,없음,유선전화,680,2,,0,no,2018-03-25,151
40,산업노동자,미혼,고졸,미확인,대출있음,없음,유선전화,421,4,,0,no,2018-03-25,152
30,기업가,결혼,대졸학사,없음,대출있음,없음,유선전화,130,3,,0,no,2018-03-25,153
50,산업노동자,결혼,중졸,없음,없음,없음,유선전화,164,2,,0,no,2018-03-25,154
40,산업노동자,결혼,검정고시,미확인,없음,없음,유선전화,174,3,,0,no,2018-03-25,155
50,기술자,결혼,석박사,없음,없음,없음,유선전화,113,2,,0,no,2018-03-26,156
30,공무원,결혼,대졸학사,없음,없음,없음,유선전화,195,2,,0,no,2018-03-26,157
30,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,347,3,,0,no,2018-03-26,158
50,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,208,2,,0,no,2018-03-26,159
40,미취업자,미혼,대졸학사,없음,없음,없음,유선전화,404,4,,0,no,2018-03-26,160
30,산업노동자,미혼,전문학교,없음,없음,없음,유선전화,396,2,,0,no,2018-03-26,161
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,98,2,,0,no,2018-03-28,162
30,서비스종사자,결혼,중졸,없음,없음,없음,유선전화,229,3,,0,no,2018-03-28,163
50,기업가,결혼,중졸,없음,대출있음,없음,유선전화,350,2,,0,no,2018-03-28,164
40,미취업자,이혼,전문학교,미확인,없음,없음,유선전화,88,3,,0,no,2018-03-28,165
50,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,379,2,,0,no,2018-03-28,166
40,기술자,결혼,전문학교,없음,대출있음,없음,유선전화,168,3,,0,no,2018-03-28,167
40,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,190,3,,0,no,2018-03-28,168
40,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,158,1,,0,no,2018-03-29,169
30,기술자,결혼,대졸학사,없음,없음,없음,유선전화,210,1,,0,no,2018-03-29,170
40,자영업자,결혼,전문학교,없음,대출있음,없음,유선전화,102,1,,0,no,2018-03-29,171
50,회사원,이혼,고졸,없음,없음,없음,유선전화,306,1,,0,no,2018-03-30,172
40,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,64,1,,0,no,2018-03-30,173
50,공무원,이혼,전문학교,없음,없음,없음,유선전화,218,1,,0,no,2018-03-30,174
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,77,1,,0,no,2018-03-30,175
30,산업노동자,결혼,고졸,없음,없음,대출있음,유선전화,54,1,,0,no,2018-03-30,176
40,회사원,미혼,전문학교,없음,대출있음,없음,유선전화,344,1,,0,no,2018-03-30,177
20,산업노동자,미혼,고졸,없음,대출있음,없음,유선전화,195,1,,0,no,2018-03-30,178
40,서비스종사자,결혼,전문학교,없음,없음,없음,유선전화,202,1,,0,no,2018-03-30,179
40,산업노동자,결혼,미확인,없음,없음,없음,유선전화,286,1,,0,no,2018-03-30,180
40,기술자,결혼,검정고시,없음,대출있음,없음,유선전화,278,1,,0,no,2018-03-30,181
30,회사원,미혼,대졸학사,없음,없음,없음,유선전화,189,1,,0,no,2018-03-31,182
30,회사원,결혼,고졸,없음,없음,없음,유선전화,83,1,,0,no,2018-03-31,183
40,회사원,결혼,대졸학사,없음,대출있음,대출있음,유선전화,18,1,,0,no,2018-03-31,184
30,산업노동자,미혼,미확인,없음,없음,없음,유선전화,184,2,,0,no,2018-03-31,185
30,회사원,결혼,고졸,없음,대출있음,없음,유선전화,235,1,,0,no,2018-03-31,186
30,공무원,미혼,대졸학사,없음,없음,없음,유선전화,290,1,,0,no,2018-03-31,187
30,학생,미혼,미확인,미확인,없음,없음,유선전화,133,1,,0,no,2018-03-31,188
50,공무원,결혼,중졸,미확인,대출있음,대출있음,유선전화,318,1,,0,no,2018-03-31,189
50,공무원,결혼,중졸,미확인,미확인,미확인,유선전화,437,1,,0,no,2018-04-01,190
40,자영업자,결혼,대졸학사,없음,없음,없음,유선전화,402,1,,0,no,2018-04-01,191
40,주부,결혼,검정고시,미확인,대출있음,대출있음,유선전화,501,4,,0,no,2018-04-01,192
20,미확인,미혼,미확인,미확인,대출있음,대출있음,유선전화,1201,1,,0,yes,2018-04-01,193
40,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,1030,1,,0,yes,2018-04-01,194
50,은퇴,미확인,대졸학사,미확인,없음,없음,유선전화,253,1,,0,no,2018-04-01,195
50,공무원,결혼,전문학교,미확인,없음,없음,유선전화,149,1,,0,no,2018-04-02,196
30,회사원,결혼,대졸학사,없음,없음,없음,유선전화,144,1,,0,no,2018-04-02,197
40,회사원,결혼,전문학교,없음,없음,없음,유선전화,69,1,,0,no,2018-04-02,198
40,회사원,결혼,고졸,없음,없음,없음,유선전화,243,1,,0,no,2018-04-02,199
30,기술자,결혼,석박사,없음,없음,없음,유선전화,769,2,,0,no,2018-04-02,200
50,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,135,3,,0,no,2018-04-04,201
20,산업노동자,이혼,중졸,없음,없음,없음,유선전화,231,1,,0,no,2018-04-04,202
40,자영업자,결혼,대졸학사,없음,대출있음,대출있음,유선전화,442,2,,0,no,2018-04-04,203
40,산업노동자,결혼,고졸,미확인,없음,없음,유선전화,199,1,,0,no,2018-04-04,204
50,서비스종사자,미혼,전문학교,없음,없음,없음,유선전화,455,1,,0,no,2018-04-05,205
40,서비스종사자,결혼,전문학교,미확인,미확인,미확인,유선전화,152,1,,0,no,2018-04-05,206
30,산업노동자,결혼,전문학교,미확인,대출있음,없음,유선전화,124,1,,0,no,2018-04-06,207
40,미취업자,결혼,대졸학사,미확인,대출있음,없음,유선전화,424,1,,0,no,2018-04-06,208
30,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,43,1,,0,no,2018-04-06,209
40,기업가,결혼,대졸학사,없음,대출있음,없음,유선전화,154,1,,0,no,2018-04-06,210
50,서비스종사자,이혼,검정고시,없음,없음,없음,유선전화,393,1,,0,no,2018-04-06,211
30,회사원,결혼,전문학교,없음,대출있음,없음,유선전화,203,2,,0,no,2018-04-06,212
30,서비스종사자,결혼,전문학교,없음,없음,대출있음,유선전화,140,2,,0,no,2018-04-06,213
40,산업노동자,결혼,고졸,미확인,대출있음,없음,유선전화,326,1,,0,no,2018-04-07,214
40,회사원,결혼,전문학교,없음,없음,없음,유선전화,483,1,,0,no,2018-04-07,215
50,기술자,결혼,중졸,없음,없음,대출있음,유선전화,259,1,,0,no,2018-04-07,216
30,산업노동자,결혼,고졸,없음,없음,없음,유선전화,227,1,,0,no,2018-04-07,217
50,은퇴,미확인,중졸,없음,없음,없음,유선전화,673,1,,0,no,2018-04-07,218
40,기업가,결혼,중졸,미확인,대출있음,없음,유선전화,576,1,,0,no,2018-04-08,219
50,산업노동자,결혼,중졸,미확인,대출있음,대출있음,유선전화,180,2,,0,no,2018-04-08,220
30,자영업자,미혼,고졸,미확인,대출있음,대출있음,유선전화,90,1,,0,no,2018-04-08,221
40,회사원,결혼,전문학교,미확인,없음,없음,유선전화,505,1,,0,no,2018-04-11,222
20,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,245,1,,0,no,2018-04-11,223
30,기술자,미혼,대졸학사,없음,대출있음,없음,유선전화,186,1,,0,no,2018-04-11,224
50,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,208,1,,0,no,2018-04-11,225
40,기업가,결혼,중졸,없음,없음,없음,유선전화,623,1,,0,no,2018-04-11,226
40,산업노동자,결혼,중졸,미확인,없음,없음,유선전화,180,1,,0,no,2018-04-11,227
30,공무원,결혼,대졸학사,미확인,없음,없음,유선전화,496,3,,0,no,2018-04-12,87
30,산업노동자,결혼,중졸,미확인,대출있음,없음,유선전화,118,1,,0,no,2018-04-12,88
40,산업노동자,결혼,고졸,없음,없음,없음,유선전화,102,2,,0,no,2018-04-12,89
50,공무원,결혼,검정고시,없음,없음,없음,유선전화,342,1,,0,no,2018-04-12,90
40,기술자,결혼,석박사,없음,대출있음,없음,유선전화,225,1,,0,no,2018-04-13,91
50,미확인,결혼,미확인,미확인,대출있음,없음,유선전화,185,3,,0,no,2018-04-13,92
30,서비스종사자,결혼,전문학교,미확인,없음,없음,유선전화,276,1,,0,no,2018-04-13,93
40,자영업자,이혼,대졸학사,없음,없음,없음,유선전화,87,1,,0,no,2018-04-14,94
40,자영업자,결혼,고졸,미확인,없음,없음,유선전화,744,1,,0,no,2018-04-14,95
30,자영업자,미혼,대졸학사,없음,대출있음,없음,유선전화,262,1,,0,no,2018-04-14,96
20,서비스종사자,미혼,석박사,없음,대출있음,대출있음,유선전화,271,1,,0,no,2018-04-15,97
50,서비스종사자,결혼,미확인,미확인,없음,없음,유선전화,141,1,,0,no,2018-04-15,98
30,기술자,결혼,석박사,없음,대출있음,없음,유선전화,198,2,,0,no,2018-04-15,99
40,주부,결혼,고졸,없음,대출있음,없음,유선전화,150,1,,0,no,2018-04-15,100
30,산업노동자,결혼,석박사,없음,없음,없음,유선전화,241,1,,0,no,2018-04-15,101
40,회사원,이혼,대졸학사,없음,없음,없음,유선전화,196,1,,0,no,2018-04-16,102
40,공무원,결혼,미확인,없음,대출있음,없음,유선전화,149,1,,0,no,2018-04-16,103
40,기술자,결혼,석박사,미확인,없음,대출있음,유선전화,264,1,,0,no,2018-04-16,104
20,주부,결혼,대졸학사,없음,없음,없음,유선전화,246,1,,0,no,2018-04-16,105
30,산업노동자,이혼,고졸,미확인,없음,없음,유선전화,309,2,,0,no,2018-04-16,106
40,공무원,결혼,대졸학사,없음,대출있음,없음,유선전화,140,1,,0,no,2018-04-18,107
30,회사원,결혼,고졸,없음,없음,없음,유선전화,175,1,,0,no,2018-04-18,108
40,산업노동자,결혼,미확인,미확인,없음,없음,유선전화,136,1,,0,no,2018-04-18,109
40,기술자,결혼,석박사,없음,없음,없음,유선전화,1623,1,,0,yes,2018-04-18,110
50,기술자,결혼,중졸,미확인,없음,대출있음,유선전화,50,1,,0,no,2018-04-18,111
50,기술자,결혼,중졸,미확인,없음,없음,유선전화,101,1,,0,no,2018-04-18,112
30,산업노동자,결혼,중졸,없음,없음,대출있음,유선전화,144,1,,0,no,2018-04-18,113
50,기술자,결혼,중졸,미확인,없음,없음,유선전화,238,1,,0,no,2018-04-18,114
20,학생,미혼,고졸,미확인,대출있음,없음,유선전화,354,1,,0,no,2018-04-19,115
60,공무원,결혼,대졸학사,없음,없음,없음,유선전화,451,2,,0,no,2018-04-20,116
40,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,159,1,,0,no,2018-04-20,117
40,기술자,결혼,석박사,없음,대출있음,없음,유선전화,170,1,,0,no,2018-04-20,118
