age,group_job,is_married,edu,is_mortgage,is_personal_loan,call_duration,no_call_past,is_contract,card_type
30,산업노동자,결혼,중졸,없음,대출있음,144,0,no,113
50,기술자,결혼,중졸,없음,없음,238,0,no,114
20,학생,미혼,고졸,대출있음,없음,354,0,no,115
60,공무원,결혼,대졸학사,없음,없음,451,0,no,116
40,회사원,결혼,대졸학사,대출있음,없음,159,0,no,117
40,기술자,결혼,석박사,대출있음,없음,170,0,no,118
40,회사원,결혼,전문학교,없음,없음,243,0,no,119
50,공무원,결혼,석박사,대출있음,없음,141,0,no,120
40,미취업자,미혼,중졸,대출있음,없음,112,0,no,121
50,주부,결혼,중졸,없음,없음,262,0,no,122
40,산업노동자,결혼,검정고시,없음,대출있음,53,0,no,123
40,회사원,미혼,고졸,없음,없음,134,0,no,124
40,기술자,이혼,전문학교,없음,없음,204,0,no,125
50,자영업자,결혼,대졸학사,대출있음,없음,678,0,no,126
30,산업노동자,미혼,고졸,대출있음,없음,182,0,no,127
30,서비스종사자,결혼,전문학교,없음,없음,162,0,no,128
40,회사원,결혼,전문학교,대출있음,대출있음,177,0,no,129
30,공무원,결혼,검정고시,없음,없음,27,0,no,130
50,공무원,결혼,석박사,대출있음,없음,699,0,no,131
50,회사원,결혼,중졸,대출있음,없음,358,0,no,132
40,공무원,결혼,대졸학사,없음,없음,1677,0,yes,133
40,기술자,미혼,석박사,미확인,미확인,529,0,no,134
40,공무원,결혼,석박사,대출있음,없음,310,0,no,135
30,회사원,이혼,전문학교,없음,없음,47,0,no,136
20,회사원,결혼,대졸학사,대출있음,없음,379,0,no,137
50,산업노동자,이혼,중졸,없음,없음,30,0,no,138
40,산업노동자,결혼,고졸,없음,없음,472,0,no,139
50,미확인,결혼,미확인,없음,없음,113,0,no,140
30,산업노동자,결혼,중졸,없음,없음,114,0,no,141
50,은퇴,결혼,대졸학사,없음,없음,116,0,no,142
40,공무원,결혼,미확인,없음,없음,448,0,no,143
30,기술자,미혼,전문학교,없음,대출있음,264,0,no,144
30,서비스종사자,결혼,전문학교,대출있음,없음,169,0,no,145
40,미확인,결혼,미확인,대출있음,없음,288,0,no,147
50,공무원,결혼,검정고시,대출있음,대출있음,381,0,no,148
30,회사원,결혼,대졸학사,미확인,미확인,176,0,no,149
30,회사원,미혼,대졸학사,없음,없음,215,0,no,150
30,기술자,결혼,석박사,대출있음,없음,278,0,no,151
40,주부,결혼,석박사,없음,없음,188,0,no,152
50,기술자,결혼,미확인,대출있음,없음,174,0,no,153
30,기술자,결혼,대졸학사,대출있음,없음,226,0,no,154
40,미취업자,결혼,고졸,없음,없음,111,0,no,155
40,서비스종사자,결혼,고졸,없음,없음,157,0,no,156
30,산업노동자,결혼,고졸,없음,없음,46,0,no,157
30,회사원,미혼,대졸학사,미확인,미확인,49,0,no,158
30,서비스종사자,결혼,전문학교,미확인,미확인,374,0,no,159
30,기술자,결혼,석박사,대출있음,없음,349,0,no,160
30,회사원,이혼,대졸학사,대출있음,없음,325,0,no,161
50,회사원,결혼,석박사,대출있음,없음,233,0,no,162
50,회사원,결혼,검정고시,대출있음,없음,531,0,no,163
50,기업가,결혼,대졸학사,없음,없음,153,0,no,164
30,회사원,결혼,고졸,미확인,미확인,80,0,no,165
30,회사원,결혼,고졸,없음,없음,198,0,no,166
50,서비스종사자,이혼,전문학교,대출있음,없음,568,0,no,167
30,서비스종사자,결혼,전문학교,대출있음,없음,918,0,yes,168
40,기업가,결혼,대졸학사,없음,없음,82,0,no,169
40,기술자,미혼,대졸학사,없음,없음,198,0,no,170
60,미확인,미혼,미확인,대출있음,없음,211,0,no,171
30,기술자,결혼,대졸학사,대출있음,없음,120,0,no,172
40,산업노동자,결혼,전문학교,대출있음,없음,269,0,no,173
40,산업노동자,결혼,중졸,없음,없음,128,0,no,174
40,기업가,결혼,전문학교,없음,없음,166,0,no,175
30,공무원,결혼,대졸학사,대출있음,없음,211,0,no,176
50,서비스종사자,결혼,고졸,대출있음,대출있음,369,0,no,177
50,기업가,결혼,전문학교,대출있음,없음,91,0,no,178
30,기술자,결혼,미확인,대출있음,없음,267,0,no,179
40,주부,미혼,중졸,대출있음,없음,198,0,no,180
50,산업노동자,결혼,중졸,없음,없음,371,0,no,181
40,산업노동자,결혼,미확인,없음,없음,288,0,no,182
40,회사원,결혼,미확인,없음,없음,221,0,no,183
40,공무원,결혼,고졸,미확인,미확인,427,0,no,184
30,산업노동자,결혼,고졸,없음,없음,310,0,no,185
30,산업노동자,결혼,검정고시,대출있음,없음,158,0,no,186
30,산업노동자,결혼,검정고시,없음,없음,198,0,no,187
30,회사원,결혼,전문학교,없음,없음,145,0,no,188
40,회사원,미혼,미확인,대출있음,없음,247,0,no,189
30,서비스종사자,미혼,전문학교,없음,없음,102,0,no,190
30,회사원,이혼,전문학교,대출있음,대출있음,179,0,no,191
30,기술자,이혼,대졸학사,없음,없음,73,0,no,192
40,회사원,결혼,전문학교,없음,없음,263,0,no,193
30,회사원,결혼,전문학교,없음,없음,342,0,no,194
40,서비스종사자,결혼,전문학교,대출있음,대출있음,41,0,no,195
40,산업노동자,결혼,검정고시,없음,없음,13,0,no,196
30,산업노동자,결혼,고졸,없음,없음,79,0,no,197
40,기술자,결혼,전문학교,없음,없음,358,0,no,198
30,서비스종사자,결혼,전문학교,없음,없음,162,0,no,199
30,회사원,미혼,전문학교,대출있음,대출있음,150,0,no,200
30,산업노동자,미혼,중졸,없음,없음,26,0,no,201
30,회사원,미혼,검정고시,없음,없음,250,0,no,202
30,자영업자,결혼,대졸학사,없음,없음,792,0,no,203
50,자영업자,결혼,미확인,없음,없음,146,0,no,204
30,산업노동자,미혼,고졸,없음,없음,440,0,no,205
50,기술자,결혼,석박사,없음,대출있음,289,0,no,206
30,기업가,미혼,대졸학사,대출있음,없음,242,0,no,207
30,자영업자,미혼,전문학교,대출있음,없음,123,0,no,208
40,회사원,결혼,석박사,대출있음,대출있음,161,0,no,209
40,회사원,결혼,대졸학사,없음,없음,268,0,no,210
30,회사원,이혼,전문학교,없음,대출있음,259,0,no,211
30,회사원,미혼,대졸학사,대출있음,대출있음,26,0,no,212
50,산업노동자,결혼,중졸,미확인,미확인,153,0,no,213
30,회사원,미혼,대졸학사,없음,없음,424,0,no,214
30,산업노동자,결혼,고졸,없음,없음,375,0,no,215
40,기업가,결혼,검정고시,없음,없음,179,0,no,216
50,은퇴,결혼,대졸학사,대출있음,없음,383,0,no,217
40,산업노동자,결혼,중졸,없음,없음,440,0,no,218
40,기술자,결혼,중졸,없음,대출있음,195,0,no,219
40,산업노동자,결혼,전문학교,없음,대출있음,1297,0,yes,220
40,기술자,결혼,중졸,없음,없음,217,0,no,221
30,산업노동자,미혼,중졸,없음,없음,87,0,no,222
30,산업노동자,결혼,검정고시,대출있음,대출있음,427,0,no,223
40,산업노동자,결혼,중졸,없음,없음,189,0,no,224
30,산업노동자,결혼,검정고시,대출있음,없음,502,0,no,225
40,산업노동자,결혼,중졸,대출있음,대출있음,260,0,no,226
40,회사원,결혼,대졸학사,없음,없음,209,0,no,227
30,회사원,이혼,대졸학사,미확인,미확인,179,0,no,87
30,회사원,결혼,검정고시,대출있음,없음,179,0,no,88
40,산업노동자,결혼,전문학교,없음,없음,69,0,no,89
30,기술자,결혼,미확인,없음,없음,105,0,no,90
20,회사원,미혼,대졸학사,없음,없음,266,0,no,91
40,미취업자,결혼,대졸학사,미확인,미확인,87,0,no,92
40,기업가,결혼,석박사,미확인,미확인,524,0,no,93
30,기술자,결혼,석박사,미확인,미확인,155,0,no,94
50,산업노동자,결혼,고졸,대출있음,없음,162,0,no,95
50,은퇴,결혼,중졸,대출있음,대출있음,316,0,no,96
40,주부,결혼,전문학교,없음,없음,352,0,no,97
40,회사원,결혼,전문학교,없음,없음,695,0,no,98
40,회사원,이혼,전문학교,없음,없음,76,0,no,99
30,서비스종사자,결혼,전문학교,없음,대출있음,535,0,no,100
40,공무원,결혼,대졸학사,없음,없음,310,0,no,101
30,산업노동자,결혼,미확인,없음,없음,390,0,no,102
50,공무원,결혼,대졸학사,없음,없음,369,0,no,103
30,산업노동자,결혼,중졸,없음,없음,112,0,no,104
40,미확인,결혼,미확인,없음,없음,79,0,no,105
20,기술자,미혼,석박사,없음,대출있음,140,0,no,106
40,미확인,결혼,미확인,없음,없음,315,0,no,107
30,회사원,미혼,대졸학사,없음,대출있음,262,0,no,108
40,공무원,결혼,대졸학사,없음,없음,174,0,no,109
50,산업노동자,결혼,중졸,대출있음,없음,424,0,no,110
40,산업노동자,결혼,중졸,없음,없음,135,0,no,111
50,산업노동자,결혼,검정고시,없음,없음,36,0,no,112
30,기술자,결혼,석박사,없음,없음,1906,0,no,113
30,기술자,결혼,석박사,대출있음,없음,219,0,no,114
30,회사원,결혼,대졸학사,없음,없음,135,0,no,115
30,서비스종사자,미혼,전문학교,미확인,미확인,147,0,no,116
40,공무원,결혼,대졸학사,없음,없음,407,0,no,117
50,기술자,결혼,석박사,대출있음,없음,402,0,no,118
40,기술자,결혼,고졸,없음,없음,209,0,no,119
40,회사원,결혼,석박사,대출있음,없음,92,0,no,120
50,회사원,이혼,대졸학사,대출있음,없음,208,0,no,121
30,서비스종사자,결혼,전문학교,없음,없음,193,0,no,122
30,회사원,미혼,대졸학사,대출있음,대출있음,65,0,no,123
40,산업노동자,결혼,고졸,없음,없음,284,0,no,124
40,산업노동자,결혼,고졸,없음,없음,285,0,no,125
30,서비스종사자,결혼,전문학교,없음,없음,231,0,no,126
30,회사원,미혼,대졸학사,대출있음,없음,278,0,no,127
30,회사원,미혼,대졸학사,없음,없음,389,0,no,128
30,서비스종사자,결혼,전문학교,없음,없음,158,0,no,129
50,산업노동자,결혼,중졸,없음,대출있음,78,0,no,130
30,산업노동자,결혼,고졸,없음,없음,258,0,no,131
50,서비스종사자,결혼,전문학교,없음,없음,87,0,no,132
40,산업노동자,결혼,검정고시,대출있음,없음,147,0,no,133
40,회사원,결혼,전문학교,없음,없음,635,0,no,134
40,산업노동자,미혼,중졸,없음,없음,289,0,no,135
50,공무원,결혼,대졸학사,대출있음,없음,170,0,no,136
30,회사원,결혼,대졸학사,대출있음,없음,802,0,no,137
40,기술자,결혼,검정고시,대출있음,없음,381,0,no,138
30,서비스종사자,결혼,전문학교,없음,없음,218,0,no,139
50,산업노동자,결혼,중졸,없음,없음,57,0,no,140
30,기술자,결혼,석박사,대출있음,없음,304,0,no,141
40,회사원,결혼,고졸,대출있음,없음,241,0,no,142
40,회사원,이혼,대졸학사,대출있음,대출있음,230,0,no,143
40,기술자,결혼,석박사,없음,없음,79,0,no,144
30,기술자,결혼,석박사,없음,없음,262,0,no,145
30,서비스종사자,결혼,전문학교,없음,없음,392,0,no,146
30,산업노동자,미혼,미확인,대출있음,대출있음,201,0,no,147
40,산업노동자,결혼,고졸,대출있음,없음,145,0,no,148
30,기술자,결혼,석박사,없음,없음,252,0,no,149
30,서비스종사자,미혼,중졸,없음,없음,329,0,no,150
50,회사원,결혼,미확인,대출있음,없음,328,0,no,151
40,기술자,결혼,석박사,없음,없음,191,0,no,152
30,기술자,결혼,대졸학사,없음,없음,116,0,no,153
30,회사원,미혼,대졸학사,없음,없음,246,0,no,154
30,서비스종사자,결혼,검정고시,없음,없음,532,0,no,155
50,공무원,미혼,중졸,없음,없음,293,0,no,156
50,공무원,결혼,대졸학사,대출있음,없음,416,0,no,157
40,기술자,미혼,석박사,대출있음,없음,37,0,no,158
30,회사원,결혼,대졸학사,대출있음,대출있음,132,0,no,159
30,회사원,미혼,대졸학사,없음,없음,530,0,no,160
30,기술자,결혼,미확인,대출있음,없음,175,0,no,161
50,공무원,이혼,대졸학사,대출있음,없음,90,0,no,162
40,주부,결혼,중졸,미확인,미확인,524,0,no,163
20,회사원,결혼,전문학교,대출있음,없음,29,0,no,164
30,산업노동자,결혼,중졸,대출있음,없음,311,0,no,165
50,은퇴,결혼,전문학교,대출있음,없음,412,0,no,166
30,기술자,미혼,석박사,없음,없음,211,0,no,167
30,공무원,미혼,대졸학사,대출있음,없음,312,0,no,168
30,주부,이혼,대졸학사,없음,없음,392,0,no,169
30,산업노동자,결혼,전문학교,없음,없음,191,0,no,170
30,기술자,결혼,고졸,대출있음,없음,284,0,no,171
30,산업노동자,결혼,전문학교,없음,없음,328,0,no,172
30,주부,결혼,전문학교,대출있음,없음,100,0,no,173
30,주부,결혼,전문학교,없음,없음,226,0,no,174
50,산업노동자,결혼,중졸,대출있음,없음,507,0,no,175
30,산업노동자,결혼,고졸,없음,대출있음,333,0,no,176
50,산업노동자,이혼,미확인,대출있음,대출있음,128,0,no,177
30,서비스종사자,결혼,전문학교,없음,없음,322,0,no,178
30,서비스종사자,결혼,중졸,없음,없음,202,0,no,179
50,공무원,결혼,대졸학사,없음,대출있음,92,0,no,180
30,공무원,이혼,대졸학사,대출있음,없음,205,0,no,181
30,자영업자,미혼,대졸학사,없음,없음,739,0,no,182
50,은퇴,이혼,중졸,없음,없음,273,0,no,183
40,회사원,미혼,미확인,대출있음,없음,339,0,no,184
40,서비스종사자,결혼,전문학교,없음,대출있음,262,0,no,185
30,회사원,결혼,대졸학사,미확인,미확인,308,0,no,186
40,산업노동자,결혼,검정고시,대출있음,없음,467,0,no,187
20,기술자,결혼,고졸,없음,대출있음,245,0,no,188
40,회사원,이혼,대졸학사,대출있음,없음,160,0,no,189
30,회사원,미혼,대졸학사,없음,없음,189,0,no,190
30,산업노동자,결혼,고졸,대출있음,없음,477,0,no,191
50,회사원,결혼,전문학교,없음,없음,65,0,no,192
50,공무원,결혼,대졸학사,없음,없음,191,0,no,193
40,서비스종사자,미혼,전문학교,대출있음,없음,196,0,no,194
40,회사원,결혼,전문학교,대출있음,없음,221,0,no,195
40,회사원,결혼,전문학교,없음,대출있음,197,0,no,196
40,서비스종사자,결혼,전문학교,대출있음,없음,178,0,no,197
40,회사원,결혼,석박사,없음,대출있음,221,0,no,198
40,회사원,미혼,전문학교,없음,없음,64,0,no,199
50,공무원,결혼,대졸학사,대출있음,없음,75,0,no,200
40,기업가,결혼,석박사,없음,없음,400,0,no,201
30,공무원,이혼,대졸학사,대출있음,없음,378,0,no,202
40,기술자,결혼,중졸,없음,없음,118,0,no,203
40,주부,결혼,석박사,대출있음,없음,1597,0,yes,204
30,자영업자,결혼,대졸학사,없음,없음,346,0,no,205
40,공무원,결혼,석박사,대출있음,없음,107,0,no,206
40,서비스종사자,결혼,전문학교,없음,없음,60,0,no,207
30,산업노동자,결혼,고졸,대출있음,없음,276,0,no,208
50,주부,결혼,중졸,대출있음,없음,176,0,no,209
20,회사원,미혼,전문학교,대출있음,없음,390,0,no,210
40,기술자,결혼,석박사,대출있음,없음,251,0,no,211
40,공무원,결혼,대졸학사,대출있음,없음,716,0,no,212
40,회사원,이혼,대졸학사,대출있음,없음,189,0,no,213
30,공무원,미혼,대졸학사,없음,없음,125,0,no,214
50,은퇴,결혼,전문학교,대출있음,없음,234,0,no,215
50,산업노동자,결혼,중졸,대출있음,없음,79,0,no,216
50,회사원,결혼,대졸학사,대출있음,없음,13,0,no,217
40,서비스종사자,결혼,전문학교,없음,없음,296,0,no,218
40,산업노동자,결혼,중졸,없음,없음,114,0,no,219
40,주부,결혼,중졸,없음,없음,283,0,no,220
40,기업가,결혼,고졸,없음,없음,109,0,no,221
50,회사원,결혼,대졸학사,없음,없음,132,0,no,222
50,자영업자,결혼,고졸,대출있음,없음,144,0,no,223
50,주부,결혼,검정고시,대출있음,없음,121,0,no,224
30,자영업자,이혼,고졸,대출있음,없음,95,0,no,225
50,자영업자,결혼,대졸학사,없음,없음,31,0,no,226
20,미취업자,미혼,고졸,대출있음,없음,112,0,no,227
30,회사원,결혼,대졸학사,대출있음,대출있음,161,0,no,87
50,회사원,결혼,대졸학사,없음,없음,87,0,no,88
